unitid,control,year,efdeexc
455655,3,2013,0
455655,3,2014,0
455655,3,2015,0
455655,3,2016,0
455655,3,2017,0
455655,3,2018,
455664,2,2012,0
455664,2,2013,1308
455664,2,2014,1256
455664,2,2015,1314
455664,2,2016,1492
455664,2,2017,1707
455664,2,2018,1890
455664,2,2019,2310
455664,2,2020,2390
455673,3,2012,
455673,3,2013,
455673,3,2014,
455673,3,2015,
455682,2,2012,0
455682,2,2013,
455682,2,2014,0
455682,2,2015,
455707,3,2012,0
455707,3,2013,0
455707,3,2014,0
455707,3,2015,
455707,3,2016,
455707,3,2017,
455707,3,2018,
455707,3,2019,
455707,3,2020,
455716,3,2012,0
455716,3,2013,0
455716,3,2014,
455716,3,2015,15
455716,3,2016,16
455716,3,2017,11
455716,3,2018,
455725,3,2012,0
455725,3,2013,0
455725,3,2014,0
455725,3,2015,
455725,3,2016,
455725,3,2017,
455725,3,2018,
455725,3,2019,
455725,3,2020,
455734,3,2012,0
455734,3,2013,0
455734,3,2014,0
455734,3,2015,
455734,3,2016,
455734,3,2017,
455734,3,2018,
455734,3,2019,
455734,3,2020,
455743,3,2012,
455743,3,2013,
455743,3,2014,
455752,3,2012,
455752,3,2013,0
455752,3,2014,0
455752,3,2015,
455752,3,2016,
455752,3,2017,
455752,3,2018,
455761,3,2012,0
455761,3,2013,0
455761,3,2014,0
455761,3,2015,
455761,3,2016,
455761,3,2017,
455761,3,2018,
455761,3,2019,
455761,3,2020,
455770,2,2012,
455770,2,2013,
455770,2,2014,
455770,2,2015,
455770,2,2016,
455770,2,2017,
455770,2,2018,
455770,2,2019,
455770,2,2020,121
455789,3,2012,0
455789,3,2013,0
455789,3,2014,
455798,3,2012,0
455798,3,2013,0
455798,3,2014,0
455798,3,2015,
455798,3,2016,
455798,3,2017,
455798,3,2018,
455798,3,2019,
455798,3,2020,
455804,2,2012,
455804,2,2013,
455804,2,2014,
455804,2,2015,
455804,2,2016,
455804,2,2017,
455804,2,2018,
455804,2,2019,
455804,2,2020,
455813,2,2012,
455813,2,2013,
455813,2,2014,
455813,2,2015,
455813,2,2016,
455813,2,2017,
455813,2,2018,
455813,2,2019,
455813,2,2020,
455822,3,2012,
455831,3,2012,
455831,3,2013,0
455831,3,2014,0
455831,3,2015,
455831,3,2016,
455831,3,2017,
455831,3,2018,
455831,3,2019,
455831,3,2020,
455840,3,2012,0
455840,3,2013,0
455840,3,2014,0
455840,3,2015,
455840,3,2016,
455840,3,2017,
455840,3,2018,
455840,3,2019,
455859,3,2012,
455859,3,2013,0
455859,3,2014,0
455859,3,2015,
455859,3,2016,
455859,3,2017,
455859,3,2018,
455859,3,2019,
455859,3,2020,
455868,3,2012,
455868,3,2013,
455868,3,2014,
455868,3,2015,
455868,3,2016,
455868,3,2017,
455868,3,2018,
455868,3,2019,
455868,3,2020,0
455877,3,2012,
455877,3,2013,0
455877,3,2014,0
455877,3,2015,
455877,3,2016,
455877,3,2017,
455877,3,2018,
455877,3,2019,
455877,3,2020,
455886,3,2012,
455886,3,2013,0
455886,3,2014,0
455886,3,2015,
455886,3,2016,
455886,3,2017,
455886,3,2018,
455886,3,2019,
455886,3,2020,
455895,3,2012,
455895,3,2013,0
455895,3,2014,0
455895,3,2015,
455895,3,2016,
455895,3,2017,
455895,3,2018,
455895,3,2019,
455895,3,2020,
455901,3,2012,0
455901,3,2013,0
455901,3,2014,0
455901,3,2015,
455901,3,2016,
455901,3,2017,
455901,3,2018,
455901,3,2019,
455901,3,2020,
455910,3,2012,0
455910,3,2013,0
455910,3,2014,0
455910,3,2015,
455910,3,2016,
455910,3,2017,
455910,3,2018,
455910,3,2019,
455910,3,2020,
455929,3,2012,0
455929,3,2013,0
455929,3,2014,0
455929,3,2015,
455929,3,2016,
455929,3,2017,
455929,3,2018,
455929,3,2019,
455929,3,2020,
455938,2,2012,0
455938,2,2013,0
455938,2,2014,
455938,2,2015,
455938,2,2016,
455938,2,2017,
455938,2,2018,
455947,3,2012,0
455947,3,2013,0
455947,3,2014,
455947,3,2015,
455947,3,2016,
455947,3,2017,
455947,3,2018,
455956,3,2012,0
455956,3,2013,0
455956,3,2014,0
455956,3,2015,
455956,3,2016,
455956,3,2017,
455956,3,2018,
455956,3,2019,
455956,3,2020,
455965,3,2012,0
455965,3,2013,0
455965,3,2014,0
455965,3,2015,
455965,3,2016,
455965,3,2017,
455965,3,2018,
455965,3,2019,
455965,3,2020,
455974,3,2012,0
455974,3,2013,0
455974,3,2014,0
455974,3,2015,
455974,3,2016,
455974,3,2017,
455974,3,2018,
455974,3,2019,
455974,3,2020,
455983,3,2012,0
455983,3,2013,0
455983,3,2014,172
455983,3,2015,85
455983,3,2016,142
455983,3,2017,56
455983,3,2018,77
455983,3,2019,150
455983,3,2020,328
455992,2,2012,
455992,2,2013,
455992,2,2014,
455992,2,2015,
455992,2,2016,
455992,2,2017,
455992,2,2018,
455992,2,2019,
455992,2,2020,371
456001,3,2012,0
456001,3,2013,0
456001,3,2014,0
456001,3,2015,
456001,3,2016,
456001,3,2017,
456001,3,2018,
456001,3,2019,
456001,3,2020,
456010,3,2012,0
456010,3,2013,0
456010,3,2014,0
456010,3,2015,0
456010,3,2016,0
456010,3,2017,
456029,3,2012,0
456029,3,2013,0
456029,3,2014,0
456029,3,2015,
456029,3,2016,
456029,3,2017,
456029,3,2018,
456029,3,2019,
456029,3,2020,
456038,3,2012,12
456038,3,2013,19
456038,3,2014,20
456038,3,2015,25
456038,3,2016,0
456038,3,2017,0
456038,3,2018,0
456038,3,2019,0
456038,3,2020,0
456056,3,2012,0
456056,3,2013,
456056,3,2014,
456056,3,2015,3
456056,3,2016,8
456056,3,2017,7
456056,3,2018,
456065,3,2012,0
456065,3,2013,
456065,3,2014,0
456065,3,2015,
456065,3,2016,
456065,3,2017,
456065,3,2018,
456065,3,2019,
456065,3,2020,
456074,3,2012,0
456074,3,2013,0
456074,3,2014,0
456074,3,2015,
456074,3,2016,
456074,3,2017,
456074,3,2018,
456074,3,2019,
456074,3,2020,
456092,3,2012,0
456092,3,2013,0
456092,3,2014,0
456092,3,2015,
456092,3,2016,
456092,3,2017,
456117,3,2012,0
456117,3,2013,0
456117,3,2014,
456126,3,2012,
456126,3,2013,0
456126,3,2014,0
456126,3,2015,
456126,3,2016,
456126,3,2017,
456126,3,2018,
456126,3,2019,
456126,3,2020,
456135,3,2012,
456135,3,2013,0
456135,3,2014,0
456135,3,2015,
456135,3,2016,
456135,3,2017,
456135,3,2018,
456135,3,2019,
456135,3,2020,
456144,3,2012,0
456144,3,2013,0
456144,3,2014,
456144,3,2015,
456144,3,2016,
456153,3,2012,0
456153,3,2013,0
456153,3,2014,
456153,3,2015,
456153,3,2016,
456153,3,2017,
456153,3,2018,
456153,3,2019,
456153,3,2020,
456180,3,2012,
456180,3,2013,
456180,3,2014,
456180,3,2015,
456180,3,2016,0
456180,3,2017,0
456180,3,2018,0
456180,3,2019,
456205,3,2012,0
456205,3,2013,0
456205,3,2014,0
456205,3,2015,0
456205,3,2016,0
456205,3,2017,0
456205,3,2018,0
456205,3,2019,0
456205,3,2020,0
456214,3,2012,0
456214,3,2013,0
456214,3,2014,0
456214,3,2015,
456214,3,2016,
456214,3,2017,
456214,3,2018,
456214,3,2019,
456214,3,2020,
456250,3,2012,0
456250,3,2013,0
456250,3,2014,
456278,3,2012,
456278,3,2013,
456278,3,2014,
456287,3,2012,0
456287,3,2013,0
456287,3,2014,0
456287,3,2015,
456287,3,2016,
456287,3,2017,
456287,3,2018,
456287,3,2019,
456287,3,2020,
456296,3,2012,1387
456296,3,2013,1251
456296,3,2014,958
456296,3,2015,473
456296,3,2016,159
456296,3,2017,25
456302,3,2012,
456302,3,2013,0
456302,3,2014,
456302,3,2015,
456302,3,2016,
456302,3,2017,
456311,3,2012,0
456311,3,2013,0
456311,3,2014,
456311,3,2015,
456320,3,2012,
456320,3,2013,
456320,3,2014,
456320,3,2015,
456320,3,2016,
456339,3,2012,
456339,3,2013,
456339,3,2014,
456339,3,2015,
456339,3,2016,
456348,3,2012,10715
456348,3,2013,11746
456348,3,2014,10703
456348,3,2015,8657
456348,3,2016,7117
456348,3,2017,5791
456348,3,2018,
456357,3,2012,
456357,3,2013,
456357,3,2014,
456357,3,2015,
456357,3,2016,
456366,3,2012,
456366,3,2013,
456366,3,2014,
456366,3,2015,
456366,3,2016,
456375,3,2012,
456375,3,2013,
456375,3,2014,
456375,3,2015,
456375,3,2016,
456393,3,2012,
456393,3,2013,
456393,3,2014,
456393,3,2015,
456393,3,2016,
456393,3,2017,
456409,3,2012,
456409,3,2013,
456409,3,2014,
456409,3,2015,
456409,3,2016,
456409,3,2017,
456418,3,2012,
456418,3,2013,
456418,3,2014,
456418,3,2015,
456418,3,2016,
456418,3,2017,
456427,3,2012,
456427,3,2013,
456427,3,2014,
456427,3,2015,
456427,3,2016,
456427,3,2017,
456436,3,2012,
456436,3,2013,
456436,3,2014,
456436,3,2015,
456436,3,2016,
456436,3,2017,
456445,3,2012,
456445,3,2013,
456445,3,2014,
456445,3,2015,
456445,3,2016,
456445,3,2017,
456454,3,2012,
456454,3,2013,
456454,3,2014,
456454,3,2015,
456454,3,2016,0
456454,3,2017,0
456454,3,2018,0
456454,3,2019,0
456454,3,2020,0
456481,2,2012,0
456481,2,2013,0
456481,2,2014,0
456481,2,2015,0
456481,2,2016,0
456481,2,2017,0
456481,2,2018,0
456481,2,2019,29
456481,2,2020,162
456490,2,2012,43
456490,2,2013,43
456490,2,2014,31
456490,2,2015,0
456490,2,2016,108
456490,2,2017,55
456490,2,2018,68
456490,2,2019,55
456490,2,2020,158
456506,3,2012,0
456506,3,2013,0
456506,3,2014,
456506,3,2015,
456506,3,2016,
456506,3,2017,
456506,3,2018,
456506,3,2019,
456506,3,2020,0
456515,3,2012,0
456515,3,2013,0
456515,3,2014,0
456515,3,2015,
456515,3,2016,
456515,3,2017,
456515,3,2018,
456515,3,2019,
456515,3,2020,0
456542,2,2012,
456542,2,2013,
456542,2,2014,
456542,2,2015,
456542,2,2016,
456542,2,2017,
456542,2,2018,
456542,2,2019,11
456542,2,2020,149
456551,3,2012,0
456551,3,2013,0
456551,3,2014,0
456551,3,2015,
456551,3,2016,
456551,3,2017,
456551,3,2018,
456551,3,2019,
456551,3,2020,
456560,1,2012,
456560,1,2013,
456560,1,2014,
456560,1,2015,
456560,1,2016,
456560,1,2017,
456560,1,2018,
456560,1,2019,
456560,1,2020,
456579,3,2016,0
456579,3,2017,0
456579,3,2018,0
456579,3,2019,0
456579,3,2020,0
456588,3,2012,0
456588,3,2013,0
456588,3,2014,0
456588,3,2015,
456588,3,2016,
456588,3,2017,
456588,3,2018,
456588,3,2019,
456588,3,2020,
456597,3,2012,0
456597,3,2013,0
456597,3,2014,0
456597,3,2015,
456597,3,2016,
456597,3,2017,
456597,3,2018,
456597,3,2019,
456597,3,2020,
456612,3,2012,
456612,3,2013,
456612,3,2014,
456612,3,2015,
456612,3,2016,
456612,3,2017,
456621,3,2012,165
456621,3,2013,149
456621,3,2014,135
456621,3,2015,169
456621,3,2016,166
456621,3,2017,142
456621,3,2018,203
456621,3,2019,250
456621,3,2020,325
456630,3,2012,105
456630,3,2013,81
456667,3,2012,668
456667,3,2013,687
456719,3,2012,
456719,3,2013,0
456719,3,2014,
456719,3,2015,
456719,3,2016,
456728,3,2012,0
456728,3,2013,0
456728,3,2014,
456728,3,2015,
456728,3,2016,
456737,3,2012,
456737,3,2013,0
456737,3,2014,
456737,3,2015,
456737,3,2016,
456746,3,2012,
456746,3,2013,0
456746,3,2014,
456746,3,2015,
456746,3,2016,
456755,3,2012,
456755,3,2013,0
456755,3,2014,
456755,3,2015,
456755,3,2016,
456764,3,2012,0
456764,3,2013,0
456764,3,2014,
456764,3,2015,
456764,3,2016,
456773,3,2012,
456773,3,2013,0
456773,3,2014,
456773,3,2015,
456773,3,2016,
456782,3,2012,65
456782,3,2013,45
456782,3,2014,38
456782,3,2015,25
456782,3,2016,
456791,3,2012,
456791,3,2013,
456791,3,2014,
456791,3,2015,
456791,3,2016,
456791,3,2017,
456807,3,2012,29
456807,3,2013,20
456807,3,2014,12
456807,3,2015,11
456807,3,2016,
456816,3,2012,74
456816,3,2013,40
456816,3,2014,21
456816,3,2015,10
456816,3,2016,
456825,3,2012,
456825,3,2013,0
456825,3,2014,
456825,3,2015,
456825,3,2016,
456825,3,2017,
456825,3,2018,
456825,3,2019,
456825,3,2020,
456834,3,2012,40
456834,3,2013,24
456834,3,2014,9
456834,3,2015,76
456834,3,2016,
456834,3,2017,
456852,3,2012,
456852,3,2013,0
456852,3,2014,
456852,3,2020,0
456861,3,2012,0
456861,3,2013,0
456861,3,2014,0
456861,3,2015,
456861,3,2016,
456861,3,2017,
456861,3,2018,
456861,3,2019,
456870,3,2012,0
456889,3,2012,0
456898,3,2012,0
456904,3,2012,0
456913,3,2012,0
456913,3,2013,
456922,3,2012,0
456922,3,2013,
456922,3,2014,
456922,3,2015,
456922,3,2016,
456922,3,2017,
456922,3,2018,
456922,3,2019,
456922,3,2020,
456931,3,2012,0
456931,3,2013,
456931,3,2014,
456931,3,2015,
456931,3,2016,
456931,3,2017,
456931,3,2018,
456931,3,2019,
456931,3,2020,
456940,3,2012,
456940,3,2013,
456940,3,2014,
456940,3,2015,
456940,3,2016,
456940,3,2017,
456940,3,2018,
456959,1,2012,0
456959,1,2013,
456959,1,2014,
456959,1,2015,
456959,1,2016,
456959,1,2017,
456959,1,2018,
456959,1,2019,14
456959,1,2020,155
456968,3,2012,0
456968,3,2013,0
456968,3,2014,0
456968,3,2015,
456968,3,2016,
456968,3,2017,
456968,3,2018,
456968,3,2019,
456968,3,2020,
456977,3,2012,
456977,3,2013,
456977,3,2014,
456977,3,2015,
456977,3,2016,
456977,3,2017,
456977,3,2018,
456977,3,2019,
456977,3,2020,
456995,3,2012,0
456995,3,2013,
457004,3,2012,
457004,3,2013,
457004,3,2014,
457004,3,2015,0
457004,3,2016,0
457004,3,2017,
457013,3,2012,0
457013,3,2013,
457022,3,2012,62
457022,3,2013,68
457022,3,2014,62
457022,3,2015,0
457022,3,2016,88
457022,2,2017,118
457022,2,2018,65
457022,2,2019,
457031,3,2012,
457031,3,2013,0
457031,3,2014,
457031,3,2015,
457031,3,2016,
457031,3,2017,
457031,3,2018,
457031,3,2019,
457031,3,2020,
457068,3,2012,
457068,3,2013,
457077,3,2012,
457077,3,2013,
457077,3,2014,
457077,3,2015,
457077,3,2016,
457077,3,2017,
457077,3,2018,
457077,3,2019,
457077,3,2020,
457086,2,2012,0
457086,2,2013,0
457086,2,2014,0
457086,2,2015,0
457086,2,2016,2
457086,2,2017,0
457086,2,2018,0
457086,2,2019,0
457086,2,2020,0
457101,3,2012,
457101,3,2013,
457101,3,2014,0
457101,3,2015,0
457101,3,2016,0
457101,3,2017,1
457101,3,2018,0
457101,3,2019,0
457101,3,2020,0
457110,3,2012,3
457110,3,2013,0
457110,3,2014,0
457110,3,2015,1
457110,3,2016,1
457110,3,2017,0
457110,3,2018,0
457110,3,2019,0
457110,3,2020,0
457129,3,2012,35
457129,3,2013,30
457129,3,2014,45
457129,3,2015,38
457129,3,2016,36
457129,3,2017,35
457129,3,2018,10
457129,3,2019,13
457129,3,2020,7
457174,2,2012,
457174,2,2013,
457174,2,2014,
457174,2,2015,
457174,2,2016,
457174,2,2017,
457174,2,2018,
457174,2,2019,0
457174,2,2020,0
457183,2,2012,
457183,2,2013,
457183,2,2014,
457183,2,2015,
457183,2,2016,
457192,3,2012,
457192,3,2013,0
457192,3,2014,0
457192,3,2015,
457192,3,2016,
457192,3,2017,
457192,3,2018,
457192,3,2019,
457192,3,2020,
457208,3,2012,0
457208,3,2013,0
457208,3,2014,0
457208,3,2015,
457208,3,2016,
457208,3,2017,
457208,3,2018,
457208,3,2019,
457208,3,2020,
457217,3,2012,
457217,3,2013,
457226,2,2012,1
457226,2,2013,21
457226,2,2014,14
457226,2,2015,24
457226,2,2016,22
457226,2,2017,16
457226,2,2018,23
457226,2,2019,25
457226,2,2020,27
457235,3,2012,
457244,3,2012,0
457244,3,2013,0
457244,3,2014,0
457244,3,2015,
457244,3,2016,
457244,3,2017,
457244,3,2018,
457244,3,2019,
457244,3,2020,
457253,3,2012,0
457253,3,2013,
457253,3,2014,0
457253,3,2015,
457253,3,2016,
457253,3,2017,
457253,3,2018,
457253,3,2019,
457253,3,2020,
457262,3,2012,0
457262,3,2013,
457271,2,2012,
457271,2,2013,
457271,2,2014,
457271,2,2015,
457271,2,2016,
457271,2,2017,
457271,2,2018,
457271,2,2019,
457271,2,2020,
457280,3,2012,0
457280,3,2013,0
457280,3,2014,
457299,3,2012,
457299,3,2013,
457299,3,2014,
457299,3,2015,
457299,3,2016,9
457299,3,2017,0
457299,3,2018,0
457299,3,2019,0
457299,3,2020,
457305,3,2012,
457314,3,2012,0
457314,3,2013,0
457314,3,2014,0
457314,3,2015,
457314,3,2016,
457314,3,2017,
457314,3,2018,
457314,3,2019,
457314,3,2020,
457323,3,2012,0
457323,3,2013,0
457323,3,2014,0
457323,3,2015,
457323,3,2016,
457323,3,2017,
457323,3,2018,
457323,3,2019,
457323,3,2020,
457332,3,2012,0
457332,3,2013,0
457332,3,2014,0
457332,3,2015,
457332,3,2016,
457332,3,2017,
457332,3,2018,
457332,3,2019,
457332,3,2020,
457341,3,2012,0
457341,3,2013,0
457341,3,2014,
457341,3,2015,
457341,3,2016,
457341,3,2017,
457341,3,2018,
457341,3,2019,
457341,3,2020,
457350,2,2012,0
457350,2,2013,0
457350,2,2014,0
457350,2,2015,
457350,2,2016,
457350,2,2017,
457350,2,2018,
457350,2,2019,
457350,2,2020,
457378,1,2012,
457378,1,2013,
457378,1,2014,
457378,1,2015,
457378,1,2016,
457378,1,2017,
457378,1,2018,
457378,1,2019,
457378,1,2020,
457387,1,2012,
457387,1,2013,
457387,1,2014,
457387,1,2015,
457387,1,2016,
457387,1,2017,
457387,1,2018,
457387,1,2019,10
457387,1,2020,12
457396,3,2012,0
457396,3,2013,0
457396,3,2014,0
457396,3,2015,
457396,3,2016,
457396,3,2017,
457396,3,2018,
457396,3,2019,
457396,3,2020,
457402,2,2012,22
457402,2,2013,2
457402,2,2014,2
457402,2,2015,13
457402,2,2016,2
457402,2,2017,0
457402,2,2018,0
457402,2,2019,36
457402,2,2020,17
457411,3,2012,
457411,3,2013,
457411,3,2014,
457411,3,2015,
457411,3,2016,
457411,3,2017,
457411,3,2018,
457411,3,2019,
457411,3,2020,
457420,3,2012,0
457420,3,2013,0
457420,3,2014,0
457420,3,2015,
457420,3,2016,
457420,3,2017,
457420,3,2018,
457420,3,2019,
457420,3,2020,0
457439,3,2012,0
457439,3,2013,0
457439,3,2014,0
457439,3,2015,
457439,3,2016,
457439,3,2017,
457439,3,2018,
457439,3,2019,
457439,3,2020,
457448,3,2012,0
457448,3,2013,0
457448,3,2014,0
457448,3,2015,
457448,3,2016,
457448,3,2017,
457448,3,2018,
457448,3,2019,
457448,3,2020,
457457,3,2012,0
457457,3,2013,0
457457,3,2014,0
457466,3,2012,
457466,3,2013,0
457466,3,2014,0
457466,3,2015,
457466,3,2016,
457466,3,2017,
457466,3,2018,
457466,3,2019,
457466,3,2020,
457475,3,2012,0
457475,3,2013,0
457475,3,2014,0
457475,3,2015,
457475,3,2016,
457475,3,2017,
457475,3,2018,
457475,3,2019,
457475,3,2020,
457484,2,2012,
457484,2,2013,
457484,2,2014,
457484,2,2015,
457484,2,2016,
457484,2,2017,
457484,2,2018,
457484,2,2019,
457484,2,2020,54
457493,3,2012,0
457493,3,2013,0
457493,3,2014,0
457493,3,2015,
457493,3,2016,
457493,3,2017,
457493,3,2018,
457493,3,2019,
457493,3,2020,
457509,3,2012,0
457509,3,2013,0
457509,3,2014,0
457509,3,2015,
457509,3,2016,
457527,3,2012,
457527,3,2013,
457527,3,2014,1
457527,3,2015,3
457527,3,2016,3
457527,3,2017,1
457527,3,2018,0
457527,3,2019,5
457527,3,2020,36
457536,3,2012,0
457536,3,2013,0
457536,3,2014,0
457536,3,2015,
457536,3,2016,
457536,3,2017,
457536,3,2018,
457536,3,2019,0
457536,3,2020,405
457545,3,2012,
457545,3,2013,0
457545,3,2014,
457545,3,2015,
457545,3,2016,
457545,3,2017,
457545,3,2018,
457545,3,2019,
457545,3,2020,
457554,3,2012,0
457554,3,2013,0
457554,3,2014,
457554,3,2015,
457554,3,2016,
457554,3,2017,
457554,3,2018,
457554,3,2019,
457554,3,2020,
457563,3,2012,0
457563,3,2013,
457563,3,2014,
457563,3,2015,
457563,3,2016,
457563,3,2017,
457563,3,2018,
457563,3,2019,
457563,3,2020,
457572,3,2012,0
457572,3,2013,0
457572,3,2014,
457572,3,2015,
457572,3,2016,
457572,3,2017,
457572,3,2018,
457572,3,2019,
457572,3,2020,
457581,3,2012,0
457581,3,2013,0
457581,3,2014,0
457581,3,2015,
457581,3,2016,
457581,3,2017,
457581,3,2018,
457581,3,2019,
457581,3,2020,
457590,3,2012,0
457590,3,2013,0
457590,3,2014,
457590,3,2015,
457590,3,2016,
457606,3,2012,0
457606,3,2013,0
457606,3,2014,0
457606,3,2015,
457606,3,2016,
457606,3,2017,
457606,3,2018,
457606,3,2019,
457606,3,2020,0
457615,1,2012,
457615,1,2013,
457615,1,2014,
457615,1,2015,
457615,1,2016,
457615,1,2017,
457615,1,2018,
457615,1,2019,
457615,1,2020,
457624,1,2012,
457624,1,2013,
457624,1,2014,
457624,1,2015,
457624,1,2016,
457624,1,2017,
457624,1,2018,
457624,1,2019,
457624,1,2020,
457633,3,2012,0
457633,3,2013,0
457633,3,2014,
457633,3,2015,
457633,3,2016,
457633,3,2017,
457633,3,2018,
457633,3,2019,
457633,3,2020,0
457642,3,2012,0
457642,3,2013,0
457642,3,2014,0
457642,3,2015,
457642,3,2016,
457642,3,2017,
457642,3,2018,
457642,3,2019,
457642,3,2020,
457651,3,2012,0
457651,3,2013,0
457651,3,2014,0
457651,3,2015,
457651,3,2016,
457651,3,2017,
457651,3,2018,
457651,3,2019,
457651,3,2020,
457660,3,2012,
457679,3,2012,0
457679,3,2013,
457679,3,2014,
457679,3,2015,
457679,3,2016,
457679,3,2017,
457679,3,2018,
457679,3,2019,
457679,3,2020,
457688,3,2012,186
457688,3,2013,1822
457688,3,2014,580
457688,3,2015,299
457688,3,2016,328
457688,3,2017,890
457688,3,2018,404
457688,3,2019,306
457688,3,2020,353
457697,2,2012,63
457697,2,2013,78
457697,2,2014,80
457697,2,2015,106
457697,2,2016,137
457697,2,2017,113
457697,2,2018,114
457697,2,2019,83
457697,2,2020,127
457703,3,2012,0
457703,3,2013,0
457703,3,2014,0
457703,3,2015,
457703,3,2016,
457703,3,2017,
457703,3,2018,
457703,3,2019,
457712,3,2012,
457721,3,2012,0
457721,3,2013,0
457721,3,2014,0
457721,3,2015,
457721,3,2016,
457721,3,2017,
457721,3,2018,
457721,3,2019,
457721,3,2020,
457730,3,2012,0
457730,3,2013,0
457730,3,2014,0
457730,3,2015,
457730,3,2016,
457749,3,2012,0
457749,3,2013,
457749,3,2014,0
457749,3,2015,
457749,3,2016,
457749,3,2017,
457749,3,2018,
457749,3,2019,
457749,3,2020,
457758,3,2012,0
457758,3,2013,0
457758,3,2014,0
457758,3,2015,
457758,3,2016,
457767,3,2012,0
457767,3,2013,0
457767,3,2014,0
457767,3,2015,
457767,3,2016,
457767,3,2017,
457767,3,2018,
457767,3,2019,
457767,3,2020,
457776,3,2012,0
457776,3,2013,0
457776,3,2014,0
457776,3,2015,
457776,3,2016,
457776,3,2017,
457776,3,2018,
457776,3,2019,
457776,3,2020,
457785,3,2012,0
457785,3,2013,0
457785,3,2014,
457785,3,2015,
457785,3,2016,
457785,3,2017,
457785,3,2018,
457785,3,2019,
457785,3,2020,
457794,2,2012,0
457794,2,2013,
457794,2,2014,0
457794,2,2015,
457794,2,2016,
457794,2,2017,
457794,2,2018,
457794,2,2019,
457794,2,2020,
457800,3,2012,0
457800,3,2013,0
457800,3,2014,0
457800,3,2015,
457800,3,2016,
457800,3,2017,
457800,3,2018,
457800,3,2019,
457800,3,2020,
457819,3,2012,0
457819,3,2013,0
457819,3,2014,0
457819,3,2015,
457819,3,2016,
457819,3,2017,
457819,3,2018,
457819,3,2019,
457819,3,2020,
457828,3,2012,
457828,3,2013,
457828,3,2014,0
457828,3,2015,
457828,3,2016,
457837,3,2012,0
457837,3,2013,0
457837,3,2014,0
457837,3,2015,
457837,3,2016,
457837,3,2017,
457837,3,2018,
457837,3,2019,
457837,3,2020,0
457846,3,2012,0
457846,3,2013,0
457846,3,2014,0
457846,3,2015,
457846,3,2016,
457846,3,2017,
457846,3,2018,
457846,3,2019,
457846,3,2020,
457855,3,2012,0
457855,3,2013,0
457855,3,2014,
457855,3,2015,
457855,3,2016,
457855,3,2017,
457855,3,2018,
457855,3,2019,
457855,3,2020,
457864,3,2012,0
457864,3,2013,0
457864,3,2014,0
457864,3,2015,
457864,3,2016,
457864,3,2017,
457864,3,2018,
457864,3,2019,
457873,1,2012,0
457873,1,2013,0
457873,1,2014,3
457873,1,2015,1
457873,1,2016,1
457873,1,2017,0
457873,1,2018,0
457873,1,2019,0
457873,1,2020,
457891,3,2012,
457891,3,2013,0
457891,3,2014,0
457891,3,2015,
457891,3,2016,
457891,3,2017,
457891,3,2018,
457891,3,2019,
457907,1,2012,
457907,1,2013,
457916,3,2012,0
457916,3,2013,0
457916,3,2014,0
457916,3,2015,
457916,3,2016,
457916,3,2017,
457916,3,2018,
457916,3,2019,
457916,3,2020,
457925,2,2012,
457925,2,2013,0
457925,2,2014,0
457925,2,2015,
457925,2,2016,
457925,2,2017,
457925,2,2018,
457925,2,2019,
457925,2,2020,
457943,1,2012,
457943,1,2013,
457943,1,2014,
457943,1,2015,
457943,1,2016,
457943,1,2017,
457943,1,2018,
457943,1,2019,
457943,1,2020,
457952,3,2012,0
457952,3,2013,0
457952,3,2014,0
457952,3,2015,
457952,3,2016,
457952,3,2017,
457952,3,2018,
457952,3,2019,
457952,3,2020,
457961,3,2012,0
457961,3,2013,0
457961,3,2014,0
457961,3,2015,
457961,3,2016,
